,bhk,status,Size(Sq/ft),Price/Sqft,price,bath,area
1938,4.0,Ready to move,1970 ,12000,23600000.0,,Sector 78
1939,3.0,Ready to move,1825 ,12000,21900000.0,,Sector 78
1940,3.0,Ready to move,1550 ,12000,18600000.0,,Sector 78
1941,3.0,Ready to move,1155 ,12000,13800000.0,2 ,Sector 78
1942,2.0,Ready to move,1150 ,12000,13800000.0,,Sector 78
1943,4.0,Ready to move,1520 ,12000,18200000.0,,Sector 78
1944,3.0,Ready to move,1655 ,12000,19800000.0,,Sector 78
1945,3.0,Ready to move,1260 ,12000,15100000.0,2 ,Sector 78
1946,3.0,Ready to move,1010 ,12000,12100000.0,,Sector 78
1947,3.0,Ready to move,2070 ,12000,24800000.0,2 ,Sector 78
1948,2.0,Ready to move,1530 ,12000,18300000.0,,Sector 78
1949,4.0,Ready to move,2275 ,9524,21600000.0,4 ,Sector 75
1950,3.0,Ready to move,1900 ,9524,18000000.0,,Sector 75
1951,5.0,Ready to move,6000 ,9524,57100000.0,,Sector 75
1952,2.0,Ready to move,1370 ,9524,13000000.0,,Sector 75
1953,3.0,Ready to move,2175 ,9524,20700000.0,,Sector 75
1954,4.0,Ready to move,2700 ,9524,25700000.0,,Sector 75
1955,2.0,Ready to move,1260 ,9524,12000000.0,,Sector 75
1956,6.0,Ready to move,8000 ,9524,76100000.0,,Sector 75
1957,2.0,Ready to move,1245 ,8500,10500000.0,,Sector 79
1958,3.0,Ready to move,1525 ,9524,14500000.0,,Sector 75
1959,4.0,Ready to move,2335 ,8500,19800000.0,3 ,Sector 79
1960,4.0,Ready to move,3280 ,12000,39300000.0,,Sector 78
1961,3.0,Ready to move,1900 ,12000,22800000.0,,Sector 78
1962,3.0,Ready to move,1650 ,12000,19800000.0,,Sector 78
1963,4.0,Ready to move,2303 ,12000,27600000.0,,Sector 78
1964,4.0,Ready to move,2295 ,12000,27500000.0,,Sector 78
1965,2.0,Ready to move,1250 ,12000,15000000.0,,Sector 78
1966,2.0,Ready to move,1090 ,12000,13000000.0,,Sector 78
1967,3.0,Ready to move,1500 ,12000,18000000.0,2 ,Sector 78
1968,2.0,Ready to move,1365 ,12000,16300000.0,2 ,Sector 78
1969,3.0,Ready to move,1340 ,12000,16000000.0,,Sector 78
1970,3.0,Ready to move,1345 ,12000,16100000.0,,Sector 78
1971,5.0,Ready to move,3260 ,12000,39100000.0,,Sector 78
1972,4.0,Ready to move,1990 ,12000,23800000.0,,Sector 78
1973,5.0,Ready to move,2975 ,12000,35700000.0,,Sector 78
1974,4.0,Ready to move,3250 ,12000,39000000.0,,Sector 78
1975,3.0,Ready to move,1480 ,12000,17700000.0,,Sector 78
1976,3.0,Ready to move,990 ,4650,4603000.0,2 ,Sector 117
1977,1.0,Ready to move,460 ,4650,2139000.0,1 ,Sector 117
1978,2.0,Ready to move,766 ,4650,3561000.0,2 ,Sector 117
1979,3.0,Ready to move,951 ,4650,4422000.0,,Sector 117
1980,3.0,Ready to move,1640 ,9990,16300000.0,,Sector 77
1981,3.0,Ready to move,2300 ,9990,22900000.0,,Sector 77
1982,3.0,Ready to move,1910 ,9990,19000000.0,,Sector 77
1983,3.0,Ready to move,1650 ,9990,16400000.0,,Sector 77
1984,5.0,Ready to move,4200 ,9990,41900000.0,,Sector 77
1985,3.0,Ready to move,2250 ,9990,22400000.0,,Sector 77
1986,3.0,Ready to move,1890 ,9990,18800000.0,,Sector 77
1987,5.0,Ready to move,3600 ,9990,35900000.0,,Sector 77
1988,2.0,Ready to move,1100 ,9990,10900000.0,2 ,Sector 77
1989,3.0,Ready to move,2270 ,9990,22600000.0,,Sector 77
1990,2.0,Ready to move,995 ,9990,9940000.0,,Sector 77
1991,3.0,Ready to move,2750 ,9990,27400000.0,,Sector 77
1992,3.0,Ready to move,1480 ,9990,14700000.0,,Sector 77
1993,4.0,Ready to move,2450 ,9990,24400000.0,,Sector 77
1994,4.0,Ready to move,2760 ,9990,27500000.0,,Sector 77
1995,3.0,Ready to move,2730 ,9990,27200000.0,,Sector 77
1996,3.0,Ready to move,2200 ,9990,21900000.0,,Sector 77
1997,3.0,Ready to move,1330 ,9990,13200000.0,,Sector 77
1998,3.0,Ready to move,1575 ,9990,15700000.0,,Sector 77
1999,3.0,Ready to move,1970 ,9990,19600000.0,,Sector 77
2000,3.0,Ready to move,2750 ,9990,27400000.0,,Sector 77
2001,3.0,Ready to move,1480 ,9990,14700000.0,,Sector 77
2002,4.0,Ready to move,2450 ,9990,24400000.0,,Sector 77
2003,4.0,Ready to move,2760 ,9990,27500000.0,,Sector 77
2004,3.0,Ready to move,2730 ,9990,27200000.0,,Sector 77
2005,3.0,Ready to move,2200 ,9990,21900000.0,,Sector 77
2006,3.0,Ready to move,1330 ,9990,13200000.0,,Sector 77
2007,3.0,Ready to move,1575 ,9990,15700000.0,,Sector 77
2008,3.0,Ready to move,1970 ,9990,19600000.0,,Sector 77
2009,3.0,Ready to move,1580 ,9990,15700000.0,,Sector 77
2010,2.0,Ready to move,1320 ,9990,13100000.0,,Sector 77
2011,3.0,Ready to move,1950 ,9990,19400000.0,,Sector 77
2012,2.0,Ready to move,1430 ,9990,14200000.0,,Sector 77
2013,2.0,Ready to move,1285 ,9990,12800000.0,,Sector 77
2014,2.0,Ready to move,1150 ,9990,11400000.0,2 ,Sector 77
2015,3.0,Ready to move,1790 ,9990,17800000.0,,Sector 77
2016,3.0,Ready to move,1395 ,9990,13900000.0,,Sector 77
2017,3.0,Ready to move,1250 ,3680,4600000.0,3 ,Sector-106 Noida
2018,,New,1000 ,2200,2200000.0,,Atai Muradapur
2019,2.0,Under Construction,650 ,11198,7278000.0,,Sector 32
2020,2.0,Under Construction,541 ,11197,6057000.0,,Sector 32
2021,3.0,Under Construction,814 ,11199,9116000.0,,Sector 32
2022,2.0,Under Construction,612 ,11196,6852000.0,,Sector 32
2023,4.0,Under Construction,3200 ,5350,17100000.0,,Sector 150
2024,3.0,Under Construction,2000 ,5350,10700000.0,,Sector 150
2025,3.0,Under Construction,2300 ,5350,12300000.0,,Sector 150
2026,3.0,Under Construction,1625 ,5350,8693000.0,,Sector 150
2027,3.0,Under Construction,1800 ,4000,7200000.0,,Sector 150
2028,3.0,Under Construction,1600 ,3850,6160000.0,,Sector 150
2029,2.0,Under Construction,890 ,13146,11700000.0,,Sector 150
2030,3.0,Under Construction,1322 ,11951,15800000.0,,Sector 150
2031,3.0,Under Construction,1794 ,11315,20300000.0,,Sector 150
2032,2.0,Under Construction,849 ,12720,10800000.0,,Sector 150
2033,3.0,Under Construction,1511 ,12243,18500000.0,,Sector 150
2034,1.0,Ready to move,525 ,8500,4462000.0,,Sector 78
2035,3.0,Ready to move,1550 ,8500,13100000.0,,Sector 78
2036,3.0,Ready to move,1320 ,8500,11200000.0,,Sector 78
2037,4.0,Ready to move,2380 ,8500,20200000.0,,Sector 78
2038,3.0,Ready to move,1835 ,8500,15500000.0,,Sector 78
2039,2.0,Ready to move,1080 ,8500,9180000.0,,Sector 78
2040,3.0,Ready to move,2276 ,9500,21600000.0,,Sector 77
2041,1.0,Ready to move,525 ,8500,4462000.0,,Sector 78
2042,3.0,Ready to move,1550 ,8500,13100000.0,,Sector 78
2043,3.0,Ready to move,1320 ,8500,11200000.0,,Sector 78
2044,4.0,Ready to move,2380 ,8500,20200000.0,,Sector 78
2045,3.0,Ready to move,1835 ,8500,15500000.0,,Sector 78
2046,2.0,Ready to move,1080 ,8500,9180000.0,,Sector 78
2047,3.0,Ready to move,1380 ,4710,6500000.0,3 ,Sector 102
2048,3.0,Ready to move,1380 ,4782,6600000.0,3 ,Sector 102
2049,3.0,Ready to move,1380 ,4710,6500000.0,3 ,Sector 102
2050,3.0,Ready to move,1380 ,4637,6400000.0,3 ,Sector 102
2051,3.0,Ready to move,1380 ,4492,6200000.0,3 ,Sector 102
2052,2.0,Ready to move,950 ,4000,3800000.0,2 ,Sector 102
2053,2.0,Ready to move,750 ,4000,3000000.0,2 ,Sector 162
2054,2.0,Ready to move,930 ,3763,3500000.0,2 ,Sector 102
2055,3.0,Under Construction,1675 ,4950,8291000.0,,Sector 150
2056,3.0,Under Construction,1615 ,4950,7994000.0,3 ,Sector 150
2057,3.0,Under Construction,1400 ,4950,6930000.0,3 ,Sector 150
2058,4.0,Ready to move,3998 ,10630,42500000.0,5 ,Sector 128
2059,2.0,Under Construction,1155 ,7445,8600000.0,2 ,Sector 150
2060,2.0,Under Construction,1155 ,7445,8600000.0,2 ,Sector 150
2061,2.0,Under Construction,1155 ,7445,8600000.0,2 ,Sector 150
2062,2.0,Under Construction,1155 ,7445,8600000.0,2 ,Sector 150
2063,3.0,Ready to move,1945 ,7490,14500000.0,,Sector 150
2064,3.0,Ready to move,2385 ,7990,19000000.0,,Sector 150
2065,3.0,Ready to move,1760 ,7490,13100000.0,,Sector 150
2066,3.0,Ready to move,2500 ,12000,30000000.0,,Sector 78
2067,3.0,Under Construction,1900 ,10500,19900000.0,,Sector 143B
2068,4.0,Under Construction,3300 ,13219,43600000.0,3 ,Sector 150
2069,3.0,Under Construction,2350 ,13308,31200000.0,3 ,Sector 150
2070,4.0,Under Construction,6000 ,25000,150000000.0,4 ,Sector 94
2071,6.0,Under Construction,10050 ,25000,251200000.0,,Sector 94
2072,4.0,Under Construction,6235 ,25000,155800000.0,,Sector 94
2073,3.0,Under Construction,2034 ,12900,26200000.0,3 ,Sector 117
2074,3.0,Under Construction,2304 ,12900,29700000.0,3 ,Sector 117
2075,3.0,Under Construction,1580 ,8000,12600000.0,,Phase 2 Noida Extension
2076,4.0,Under Construction,2450 ,8000,19600000.0,,Phase 2 Noida Extension
2077,3.0,Under Construction,1895 ,8000,15100000.0,,Phase 2 Noida Extension
2078,3.0,Under Construction,1355 ,8000,10800000.0,,Phase 2 Noida Extension
2079,3.0,Under Construction,1600 ,8000,12800000.0,,Phase 2 Noida Extension
2080,5.0,Ready to move,6300 ,16500,103900000.0,,Sector 75
2081,4.0,Ready to move,3300 ,16500,54400000.0,,Sector 75
2082,4.0,Ready to move,3030 ,16500,49900000.0,,Sector 75
2083,3.0,Ready to move,2510 ,16500,41400000.0,,Sector 75
2084,5.0,Ready to move,5300 ,16500,87400000.0,,Sector 75
2085,5.0,Ready to move,5300 ,16400,86900000.0,,Sector 128
2086,3.0,Under Construction,3019 ,15000,45200000.0,,Sector 150
2087,3.0,Under Construction,2500 ,14900,37200000.0,3 ,Sector 107
2088,3.0,Under Construction,2160 ,15000,32400000.0,3 ,Sector 150
2089,4.0,Under Construction,2970 ,14900,44200000.0,4 ,Sector 107
2090,3.0,Under Construction,2493 ,15000,37300000.0,3 ,Sector 150
2091,3.0,Under Construction,2575 ,14900,38300000.0,3 ,Sector 107
2092,3.0,Under Construction,2492 ,15000,37300000.0,,Sector 150
2093,4.0,Under Construction,3550 ,14900,52800000.0,,Sector 107
2094,2.0,Under Construction,1515 ,15000,22700000.0,,Sector 150
2095,3.0,Under Construction,2375 ,15000,35600000.0,3 ,Sector 150
2096,2.0,Under Construction,1480 ,15000,22200000.0,2 ,Sector 150
2097,2.0,Under Construction,1587 ,15000,23800000.0,2 ,Sector 150
2098,3.0,Under Construction,2857 ,15000,42800000.0,3 ,Sector 150
2099,3.0,Under Construction,2473 ,15000,37000000.0,3 ,Sector 150
2100,3.0,Under Construction,3270 ,19114,62500000.0,3 ,Sector 94
2101,4.0,Ready to move,4482 ,18500,82900000.0,,Sector 107
2102,5.0,Under Construction,5935 ,19477,115600000.0,,Sector 94
2103,5.0,Ready to move,6570 ,18500,121500000.0,,Sector 107
2104,4.0,Under Construction,4315 ,19304,83300000.0,4 ,Sector 94
2105,4.0,Under Construction,3000 ,14900,44700000.0,4 ,Sector 107
2106,4.0,Under Construction,3720 ,14900,55400000.0,,Sector 107
2107,3.0,Ready to move,1285 ,8171,10500000.0,3 ,Sector 150
2108,3.0,Under Construction,1355 ,7200,9756000.0,3 ,Sector 144
2109,3.0,Under Construction,2330 ,7038,16400000.0,3 ,Sector 150
2110,3.0,Ready to move,1750 ,10000,17500000.0,3 ,Sector 150
2111,4.0,Under Construction,3200 ,13226,42300000.0,5 ,Sector 152
2112,3.0,Under Construction,1850 ,13391,24700000.0,3 ,Sector 152
2113,3.0,Ready to move,1525 ,10491,16000000.0,2 ,Sector 75
2114,3.0,Under Construction,2230 ,13183,29400000.0,4 ,Sector 150
2115,3.0,Under Construction,1980 ,13181,26100000.0,4 ,Sector 150
2116,3.0,Under Construction,1860 ,10215,19000000.0,3 ,Sector 150
2117,3.0,Under Construction,1700 ,13000,22100000.0,3 ,Sector 150
2118,3.0,Ready to move,1750 ,15000,26200000.0,3 ,Sector 150
2119,5.0,Under Construction,6200 ,10564,65500000.0,5 ,Sector 150
2120,4.0,Under Construction,3550 ,14900,52800000.0,,Sector 107
2121,4.0,Under Construction,2970 ,14900,44200000.0,4 ,Sector 107
2122,4.0,Under Construction,2201 ,24600,54100000.0,,Sector 107
2123,3.0,Under Construction,1847 ,24600,45400000.0,,Sector 107
2124,3.0,Under Construction,1700 ,12000,20400000.0,3 ,Sector 150
2125,4.0,Ready to move,3996 ,12955,51700000.0,3 ,Sector 108
2126,4.0,Under Construction,3355 ,13000,43600000.0,,Sector 150
2127,3.0,Ready to move,3302 ,12955,42700000.0,2 ,Sector 108
2128,3.0,Under Construction,2040 ,13000,26500000.0,,Sector 150
2129,4.0,Ready to move,4874 ,12955,63100000.0,3 ,Sector 108
2130,4.0,Under Construction,6100 ,5147,31400000.0,,Sector 150
2131,3.0,Under Construction,2555 ,13000,33200000.0,,Sector 150
2132,3.0,Ready to move,2500 ,12000,30000000.0,,Sector 78
2133,3.0,Under Construction,1900 ,10500,19900000.0,,Sector 143B
2134,4.0,Under Construction,3300 ,13219,43600000.0,3 ,Sector 150
2135,3.0,Under Construction,2350 ,13308,31200000.0,3 ,Sector 150
2136,4.0,Under Construction,6000 ,25000,150000000.0,4 ,Sector 94
2137,6.0,Under Construction,10050 ,25000,251200000.0,,Sector 94
2138,4.0,Under Construction,6235 ,25000,155800000.0,,Sector 94
2139,4.0,Under Construction,3200 ,13226,42300000.0,4 ,Sector 150
2140,3.0,Under Construction,2350 ,13308,31200000.0,3 ,Sector 150
2141,3.0,Ready to move,783 ,13409,10500000.0,3 ,Sector 150
2142,3.0,Ready to move,981 ,13047,12800000.0,,Sector 150
2143,3.0,Under Construction,1675 ,12253,20500000.0,,Sector 150
2144,3.0,Under Construction,1615 ,12263,19800000.0,2 ,Sector 150
2145,3.0,Under Construction,1400 ,12303,17200000.0,3 ,Sector 150
2146,3.0,Under Construction,1775 ,14998,26600000.0,2 ,Sector 152
2147,2.0,Under Construction,1350 ,13999,18800000.0,2 ,Sector 152
2148,4.0,Under Construction,6100 ,25000,152500000.0,,Sector 94
2149,4.0,Under Construction,6050 ,25000,151200000.0,,Sector 94
2150,4.0,Under Construction,6285 ,24999,157100000.0,,Sector 94
2151,4.0,Under Construction,6150 ,25000,153700000.0,,Sector 94
2152,3.0,Under Construction,2034 ,12900,26200000.0,,Sector 117
2153,4.0,Under Construction,3987 ,12900,51400000.0,,Sector 117
2154,4.0,Under Construction,2799 ,12900,36100000.0,4 ,Sector 117
2155,3.0,Under Construction,2304 ,12900,29700000.0,,Sector 117
2156,4.0,Under Construction,3294 ,12900,42400000.0,,Sector 117
2157,5.0,Under Construction,6939 ,12900,89500000.0,,Sector 117
2158,4.0,Under Construction,4707 ,12900,60700000.0,,Sector 117
2159,3.0,Ready to move,1690 ,11000,18500000.0,,Sector 150
2160,3.0,Ready to move,981 ,13047,12800000.0,,Sector 150
2161,4.0,Ready to move,4425 ,12000,53100000.0,,Sector 78
2162,4.0,Ready to move,3430 ,12000,41100000.0,,Sector 78
2163,4.0,Ready to move,3370 ,12000,40400000.0,3 ,Sector 78
2164,3.0,Ready to move,2460 ,13999,34400000.0,,Sector 150
2165,3.0,Ready to move,2190 ,13999,30600000.0,,Sector 150
2166,5.0,Ready to move,3775 ,12000,45300000.0,,Sector 78
2167,4.0,Ready to move,3220 ,13999,45000000.0,,Sector 150
2168,3.0,Ready to move,1750 ,13999,24400000.0,,Sector 150
2169,3.0,Ready to move,2500 ,12000,30000000.0,,Sector 78
2170,3.0,Ready to move,3475 ,12000,41700000.0,,Sector 78
2171,3.0,Ready to move,3020 ,12000,36200000.0,,Sector 78
2172,3.0,Ready to move,3070 ,12000,36800000.0,,Sector 78
2173,4.0,Ready to move,3525 ,12000,42300000.0,,Sector 78
2174,2.0,Under Construction,1137 ,10461,11800000.0,,Sector 150
2175,3.0,Under Construction,1656 ,13000,21500000.0,2 ,Sector 75
2176,3.0,Under Construction,2124 ,13000,27600000.0,3 ,Sector 75
2177,2.0,Under Construction,1155 ,10454,12000000.0,2 ,Sector 150
2178,4.0,Under Construction,2511 ,13000,32600000.0,4 ,Sector 75
2179,4.0,Ready to move,4425 ,12000,53100000.0,,Sector 78
2180,3.0,Under Construction,1404 ,11405,16000000.0,1 ,Sector 150
2181,4.0,Ready to move,3430 ,12000,41100000.0,,Sector 78
2182,4.0,Ready to move,3370 ,12000,40400000.0,3 ,Sector 78
2183,5.0,Ready to move,3775 ,12000,45300000.0,,Sector 78
2184,3.0,Ready to move,3475 ,12000,41700000.0,,Sector 78
2185,3.0,Ready to move,3020 ,12000,36200000.0,,Sector 78
2186,3.0,Ready to move,3070 ,12000,36800000.0,,Sector 78
2187,4.0,Ready to move,3525 ,12000,42300000.0,,Sector 78
2188,2.0,Ready to move,648 ,14376,9316000.0,,Sector 150
2189,3.0,Under Construction,1700 ,12000,20400000.0,3 ,Sector 150
2190,4.0,Ready to move,3996 ,12955,51700000.0,3 ,Sector 108
2191,4.0,Under Construction,3355 ,13000,43600000.0,,Sector 150
2192,3.0,Ready to move,3302 ,12955,42700000.0,2 ,Sector 108
2193,4.0,Under Construction,3550 ,14900,52800000.0,,Sector 107
2194,4.0,Under Construction,2970 ,14900,44200000.0,4 ,Sector 107
2195,4.0,Under Construction,2201 ,24600,54100000.0,,Sector 107
2196,3.0,Under Construction,1847 ,24600,45400000.0,,Sector 107
2197,6.0,Under Construction,10000 ,25000,250000000.0,,Sector 94
2198,4.0,Under Construction,6100 ,25000,152500000.0,,Sector 94
2199,4.0,Under Construction,6050 ,25000,151200000.0,,Sector 94
2200,4.0,Under Construction,6285 ,24999,157100000.0,,Sector 94
2201,4.0,Under Construction,6150 ,25000,153700000.0,,Sector 94
2202,3.0,Under Construction,2034 ,12900,26200000.0,,Sector 117
2203,4.0,Under Construction,3987 ,12900,51400000.0,,Sector 117
2204,4.0,Under Construction,2799 ,12900,36100000.0,4 ,Sector 117
2205,3.0,Under Construction,2304 ,12900,29700000.0,,Sector 117
2206,4.0,Under Construction,3294 ,12900,42400000.0,,Sector 117
2207,5.0,Under Construction,6939 ,12900,89500000.0,,Sector 117
2208,4.0,Under Construction,4707 ,12900,60700000.0,,Sector 117
2209,3.0,Ready to move,1690 ,11000,18500000.0,,Sector 150
2210,3.0,Ready to move,1495 ,11000,16400000.0,,Sector 150
2211,2.0,Ready to move,1245 ,11000,13600000.0,,Sector 150
2212,4.0,Under Construction,2305 ,24609,56700000.0,,Sector 107
2213,3.0,Under Construction,1313 ,24600,32200000.0,,Sector 107
2214,4.0,Under Construction,1685 ,24600,41400000.0,,Sector 107
2215,4.0,Under Construction,2159 ,24600,53100000.0,,Sector 107
2216,4.0,Under Construction,3701 ,30180,111600000.0,,Sector 107
2217,4.0,Under Construction,2026 ,24610,49800000.0,,Sector 107
2218,3.0,Under Construction,1345 ,24600,33000000.0,,Sector 107
2219,4.0,Under Construction,2068 ,24610,50800000.0,,Sector 107
2220,4.0,Under Construction,2374 ,24604,58400000.0,,Sector 107
2221,4.0,Under Construction,1678 ,24600,41200000.0,,Sector 107
2222,4.0,Under Construction,3483 ,24600,85600000.0,,Sector 107
2223,4.0,Under Construction,2364 ,38070,89900000.0,,Sector 128
2224,4.0,Under Construction,2840 ,36619,103900000.0,,Sector 128
2225,5.0,Under Construction,4613 ,56336,259800000.0,,Sector 128
2226,4.0,Under Construction,2824 ,36827,104000000.0,,Sector 128
2227,4.0,Under Construction,2381 ,38277,91000000.0,,Sector 128
2228,3.0,Ready to move,2250 ,9500,21300000.0,,Sector 150
2229,3.0,Ready to move,1860 ,9500,17600000.0,,Sector 150
2230,4.0,Under Construction,3000 ,14900,44700000.0,4 ,Sector 107
2231,4.0,Under Construction,3720 ,14900,55400000.0,,Sector 107
2232,3.0,Under Construction,2500 ,14900,37200000.0,3 ,Sector 107
2233,3.0,Under Construction,2575 ,14900,38300000.0,3 ,Sector 107
2234,3.0,Ready to move,2500 ,12000,30000000.0,,Sector 78
2235,3.0,Under Construction,1900 ,10500,19900000.0,,Sector 143B
2236,4.0,Under Construction,3300 ,13219,43600000.0,3 ,Sector 150
2237,3.0,Under Construction,2350 ,13308,31200000.0,3 ,Sector 150
2238,4.0,Under Construction,6000 ,25000,150000000.0,4 ,Sector 94
2239,6.0,Under Construction,10050 ,25000,251200000.0,,Sector 94
2240,4.0,Under Construction,6235 ,25000,155800000.0,,Sector 94
2241,4.0,Ready to move,4874 ,12955,63100000.0,3 ,Sector 108
2242,4.0,Under Construction,6100 ,5147,31400000.0,,Sector 150
2243,3.0,Under Construction,2555 ,13000,33200000.0,,Sector 150
2244,3.0,Under Construction,2040 ,13000,26500000.0,,Sector 150
2245,4.0,Ready to move,3200 ,10000,32000000.0,,Sector 150
2246,3.0,Ready to move,2300 ,10000,23000000.0,,Sector 150
2247,3.0,Ready to move,1750 ,10000,17500000.0,,Sector 150
2248,4.0,Ready to move,3861 ,9697,37400000.0,,Sector 79
2249,4.0,Ready to move,2890 ,9136,26400000.0,,Sector 79
2250,4.0,Ready to move,4922 ,9698,47700000.0,,Sector 79
2251,4.0,Ready to move,2525 ,9698,24400000.0,,Sector 79
2252,3.0,Ready to move,3885 ,9697,37600000.0,,Sector 79
2253,4.0,Ready to move,3179 ,9698,30800000.0,,Sector 79
2254,4.0,Ready to move,4886 ,9698,47300000.0,,Sector 79
2255,4.0,Ready to move,2690 ,6500,17400000.0,,Sector 79
2256,3.0,Ready to move,2665 ,9698,25800000.0,,Sector 79
2257,5.0,Ready to move,6805 ,9697,65900000.0,,Sector 79
2258,3.0,Ready to move,1495 ,10368,15500000.0,,Sector 79
2259,4.0,Ready to move,3206 ,9698,31000000.0,,Sector 79
2260,1.0,Under Construction,803 ,7600,6102000.0,1 ,Sector 140A
2261,3.0,Under Construction,1475 ,7186,10600000.0,3 ,Sector 144
2262,3.0,Ready to move,1575 ,8126,12800000.0,3 ,Sector 150
2263,3.0,Under Construction,1370 ,7200,9864000.0,3 ,Sector 144
2264,6.0,Ready to move,7000 ,11285,79000000.0,6 ,Sector 100
2265,1.0,Under Construction,1050 ,7600,7980000.0,1 ,Sector 140A
2266,3.0,Under Construction,1500 ,3078,4617000.0,2 ,Sector 44
2267,3.0,Ready to move,1350 ,2962,4000000.0,1 ,Sector 73
2268,3.0,Ready to move,1725 ,8115,14000000.0,4 ,Sector 137
2269,1.0,Under Construction,983 ,7600,7470000.0,1 ,Sector 140A
2270,3.0,Under Construction,2250 ,8844,19900000.0,4 ,Sector 150
2271,4.0,Under Construction,2990 ,13177,39400000.0,4 ,Sector 150
2272,1.0,Under Construction,731 ,7599,5555000.0,1 ,Sector 140A
2273,3.0,Ready to move,1250 ,8960,11200000.0,3 ,Sector 78
